match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice,from
cooper et al._1992_65,cooper et al._1992,G3allnew,2,10,cooper et al._1992_5,cooper et al._1992_7,1.5,3.5,99_100
cooper et al._1992_66,cooper et al._1992,G3allnew,2,11,cooper et al._1992_1,cooper et al._1992_6,1.5,3.5,59_60
cooper et al._1992_67,cooper et al._1992,G3allnew,2,11,cooper et al._1992_2,cooper et al._1992_5,1.5,3.5,69_70
cooper et al._1992_68,cooper et al._1992,G3allnew,2,11,cooper et al._1992_3,cooper et al._1992_4,1.5,3.5,79_80
cooper et al._1992_69,cooper et al._1992,G3allnew,2,11,cooper et al._1992_7,cooper et al._1992_11,1.5,3.5,64_65
cooper et al._1992_70,cooper et al._1992,G3allnew,2,11,cooper et al._1992_8,cooper et al._1992_10,1.5,3.5,74_75
cooper et al._1992_71,cooper et al._1992,G3allnew,2,2,cooper et al._1992_1,cooper et al._1992_7,1.5,3.5,60_61
cooper et al._1992_72,cooper et al._1992,G3allnew,2,2,cooper et al._1992_2,cooper et al._1992_6,1.5,4.0,65_66
cooper et al._1992_73,cooper et al._1992,G3allnew,2,2,cooper et al._1992_3,cooper et al._1992_5,1.5,3.5,75_76
cooper et al._1992_74,cooper et al._1992,G3allnew,2,2,cooper et al._1992_8,cooper et al._1992_11,1.5,3.5,70_71
cooper et al._1992_75,cooper et al._1992,G3allnew,2,2,cooper et al._1992_9,cooper et al._1992_10,1.5,3.5,80_81
cooper et al._1992_76,cooper et al._1992,G3allnew,2,3,cooper et al._1992_1,cooper et al._1992_2,1.5,3.5,55_56
cooper et al._1992_77,cooper et al._1992,G3allnew,2,3,cooper et al._1992_3,cooper et al._1992_11,1.5,3.5,101_102
cooper et al._1992_78,cooper et al._1992,G3allnew,2,3,cooper et al._1992_4,cooper et al._1992_10,1.5,3.5,91_92
cooper et al._1992_79,cooper et al._1992,G3allnew,2,3,cooper et al._1992_5,cooper et al._1992_9,1.5,3.5,96_97
cooper et al._1992_80,cooper et al._1992,G3allnew,2,3,cooper et al._1992_6,cooper et al._1992_8,1.5,3.5,106_107
cooper et al._1992_81,cooper et al._1992,G3allnew,2,4,cooper et al._1992_1,cooper et al._1992_8,1.5,3.5,71_72
cooper et al._1992_82,cooper et al._1992,G3allnew,2,4,cooper et al._1992_2,cooper et al._1992_7,1.5,3.5,66_67
cooper et al._1992_83,cooper et al._1992,G3allnew,2,4,cooper et al._1992_3,cooper et al._1992_6,1.5,3.5,76_77
cooper et al._1992_84,cooper et al._1992,G3allnew,2,4,cooper et al._1992_4,cooper et al._1992_5,1.5,3.5,86_87
cooper et al._1992_85,cooper et al._1992,G3allnew,2,4,cooper et al._1992_9,cooper et al._1992_11,1.5,3.5,81_82
cooper et al._1992_86,cooper et al._1992,G3allnew,2,5,cooper et al._1992_1,cooper et al._1992_3,1.5,3.5,56_57
cooper et al._1992_87,cooper et al._1992,G3allnew,2,5,cooper et al._1992_4,cooper et al._1992_11,1.5,3.5,102_103
cooper et al._1992_88,cooper et al._1992,G3allnew,2,5,cooper et al._1992_5,cooper et al._1992_10,1.5,3.5,97_98
cooper et al._1992_89,cooper et al._1992,G3allnew,2,5,cooper et al._1992_6,cooper et al._1992_9,1.5,3.5,107_108
cooper et al._1992_90,cooper et al._1992,G3allnew,2,5,cooper et al._1992_7,cooper et al._1992_8,1.5,3.5,61_62
cooper et al._1992_91,cooper et al._1992,G3allnew,2,6,cooper et al._1992_1,cooper et al._1992_9,1.5,3.5,82_83
cooper et al._1992_92,cooper et al._1992,G3allnew,2,6,cooper et al._1992_10,cooper et al._1992_11,1.5,3.5,92_93
cooper et al._1992_93,cooper et al._1992,G3allnew,2,6,cooper et al._1992_2,cooper et al._1992_8,1.5,3.5,72_73
cooper et al._1992_94,cooper et al._1992,G3allnew,2,6,cooper et al._1992_3,cooper et al._1992_7,1.5,3.5,77_78
cooper et al._1992_95,cooper et al._1992,G3allnew,2,6,cooper et al._1992_4,cooper et al._1992_6,1.5,3.5,87_88
cooper et al._1992_96,cooper et al._1992,G3allnew,2,7,cooper et al._1992_1,cooper et al._1992_4,1.5,3.5,57_58
cooper et al._1992_97,cooper et al._1992,G3allnew,2,7,cooper et al._1992_2,cooper et al._1992_3,1.5,3.5,67_68
cooper et al._1992_98,cooper et al._1992,G3allnew,2,7,cooper et al._1992_5,cooper et al._1992_11,1.5,3.5,103_104
cooper et al._1992_99,cooper et al._1992,G3allnew,2,7,cooper et al._1992_6,cooper et al._1992_10,1.5,3.5,108_109
cooper et al._1992_100,cooper et al._1992,G3allnew,2,7,cooper et al._1992_7,cooper et al._1992_9,1.5,3.5,62_63
cooper et al._1992_101,cooper et al._1992,G3allnew,2,8,cooper et al._1992_1,cooper et al._1992_10,1.5,3.5,93_94
cooper et al._1992_102,cooper et al._1992,G3allnew,2,8,cooper et al._1992_2,cooper et al._1992_9,1.5,3.5,83_84
cooper et al._1992_103,cooper et al._1992,G3allnew,2,8,cooper et al._1992_3,cooper et al._1992_8,1.5,3.5,78_79
cooper et al._1992_104,cooper et al._1992,G3allnew,2,8,cooper et al._1992_4,cooper et al._1992_7,1.5,3.5,88_89
cooper et al._1992_105,cooper et al._1992,G3allnew,2,8,cooper et al._1992_5,cooper et al._1992_6,1.5,3.5,98_99
cooper et al._1992_106,cooper et al._1992,G3allnew,2,9,cooper et al._1992_1,cooper et al._1992_5,1.5,4.0,58_59
cooper et al._1992_107,cooper et al._1992,G3allnew,2,9,cooper et al._1992_2,cooper et al._1992_4,1.5,3.5,68_69
cooper et al._1992_108,cooper et al._1992,G3allnew,2,9,cooper et al._1992_6,cooper et al._1992_11,1.5,3.5,109_110
cooper et al._1992_109,cooper et al._1992,G3allnew,2,9,cooper et al._1992_7,cooper et al._1992_10,1.5,3.5,63_64
cooper et al._1992_110,cooper et al._1992,G3allnew,2,9,cooper et al._1992_8,cooper et al._1992_9,1.5,3.5,73_74
cooper et al._1992_111,cooper et al._1992,G3allnew,3,1,cooper et al._1992_2,cooper et al._1992_11,1.5,3.5,155_156
cooper et al._1992_112,cooper et al._1992,G3allnew,3,1,cooper et al._1992_3,cooper et al._1992_10,1.5,3.5,145_146
cooper et al._1992_113,cooper et al._1992,G3allnew,3,1,cooper et al._1992_4,cooper et al._1992_9,1.5,3.5,140_141
cooper et al._1992_114,cooper et al._1992,G3allnew,3,1,cooper et al._1992_5,cooper et al._1992_8,1.5,3.5,150_151
cooper et al._1992_115,cooper et al._1992,G3allnew,3,1,cooper et al._1992_6,cooper et al._1992_7,2.0,3.5,160_161
cooper et al._1992_116,cooper et al._1992,G3allnew,3,10,cooper et al._1992_1,cooper et al._1992_11,1.5,3.5,159_160
cooper et al._1992_117,cooper et al._1992,G3allnew,3,10,cooper et al._1992_2,cooper et al._1992_10,1.5,3.0,149_150
cooper et al._1992_118,cooper et al._1992,G3allnew,3,10,cooper et al._1992_3,cooper et al._1992_9,1.5,3.5,139_140
cooper et al._1992_119,cooper et al._1992,G3allnew,3,10,cooper et al._1992_4,cooper et al._1992_8,1.5,3.5,144_145
cooper et al._1992_120,cooper et al._1992,G3allnew,3,10,cooper et al._1992_5,cooper et al._1992_7,1.5,3.5,154_155
cooper et al._1992_121,cooper et al._1992,G3allnew,3,11,cooper et al._1992_1,cooper et al._1992_6,1.5,3.5,114_115
cooper et al._1992_122,cooper et al._1992,G3allnew,3,11,cooper et al._1992_2,cooper et al._1992_5,1.5,3.5,124_125
cooper et al._1992_123,cooper et al._1992,G3allnew,3,11,cooper et al._1992_3,cooper et al._1992_4,1.5,3.5,134_135
cooper et al._1992_124,cooper et al._1992,G3allnew,3,11,cooper et al._1992_7,cooper et al._1992_11,1.5,3.5,119_120
cooper et al._1992_125,cooper et al._1992,G3allnew,3,11,cooper et al._1992_8,cooper et al._1992_10,1.5,3.5,129_130
cooper et al._1992_126,cooper et al._1992,G3allnew,3,2,cooper et al._1992_1,cooper et al._1992_7,1.5,3.5,115_116
cooper et al._1992_127,cooper et al._1992,G3allnew,3,2,cooper et al._1992_2,cooper et al._1992_6,1.5,3.5,120_121
cooper et al._1992_128,cooper et al._1992,G3allnew,3,2,cooper et al._1992_3,cooper et al._1992_5,1.5,3.5,130_131
cooper et al._1992_129,cooper et al._1992,G3allnew,3,2,cooper et al._1992_8,cooper et al._1992_11,1.5,3.5,125_126
cooper et al._1992_130,cooper et al._1992,G3allnew,3,2,cooper et al._1992_9,cooper et al._1992_10,1.5,3.5,135_136
cooper et al._1992_131,cooper et al._1992,G3allnew,3,3,cooper et al._1992_1,cooper et al._1992_2,1.5,3.5,110_111
cooper et al._1992_132,cooper et al._1992,G3allnew,3,3,cooper et al._1992_3,cooper et al._1992_11,1.5,3.5,156_157
cooper et al._1992_133,cooper et al._1992,G3allnew,3,3,cooper et al._1992_4,cooper et al._1992_10,1.5,3.5,146_147
cooper et al._1992_134,cooper et al._1992,G3allnew,3,3,cooper et al._1992_5,cooper et al._1992_9,1.5,3.5,151_152
cooper et al._1992_135,cooper et al._1992,G3allnew,3,3,cooper et al._1992_6,cooper et al._1992_8,1.5,3.5,161_162
cooper et al._1992_136,cooper et al._1992,G3allnew,3,4,cooper et al._1992_1,cooper et al._1992_8,1.5,3.5,126_127
cooper et al._1992_137,cooper et al._1992,G3allnew,3,4,cooper et al._1992_2,cooper et al._1992_7,1.5,3.5,121_122
cooper et al._1992_138,cooper et al._1992,G3allnew,3,4,cooper et al._1992_3,cooper et al._1992_6,1.0,3.5,131_132
cooper et al._1992_139,cooper et al._1992,G3allnew,3,4,cooper et al._1992_4,cooper et al._1992_5,2.0,3.5,141_142
cooper et al._1992_140,cooper et al._1992,G3allnew,3,4,cooper et al._1992_9,cooper et al._1992_11,1.5,3.5,136_137
cooper et al._1992_141,cooper et al._1992,G3allnew,3,5,cooper et al._1992_1,cooper et al._1992_3,1.5,3.5,111_112
cooper et al._1992_142,cooper et al._1992,G3allnew,3,5,cooper et al._1992_4,cooper et al._1992_11,1.5,4.0,157_158
cooper et al._1992_143,cooper et al._1992,G3allnew,3,5,cooper et al._1992_5,cooper et al._1992_10,1.5,3.5,152_153
cooper et al._1992_144,cooper et al._1992,G3allnew,3,5,cooper et al._1992_6,cooper et al._1992_9,1.5,3.5,162_163
cooper et al._1992_145,cooper et al._1992,G3allnew,3,5,cooper et al._1992_7,cooper et al._1992_8,1.5,3.5,116_117
cooper et al._1992_146,cooper et al._1992,G3allnew,3,6,cooper et al._1992_1,cooper et al._1992_9,1.5,3.5,137_138
cooper et al._1992_147,cooper et al._1992,G3allnew,3,6,cooper et al._1992_10,cooper et al._1992_11,1.5,3.5,147_148
cooper et al._1992_148,cooper et al._1992,G3allnew,3,6,cooper et al._1992_2,cooper et al._1992_8,1.5,3.5,127_128
cooper et al._1992_149,cooper et al._1992,G3allnew,3,6,cooper et al._1992_3,cooper et al._1992_7,1.5,4.0,132_133
cooper et al._1992_150,cooper et al._1992,G3allnew,3,6,cooper et al._1992_4,cooper et al._1992_6,1.5,3.5,142_143
cooper et al._1992_151,cooper et al._1992,G3allnew,3,7,cooper et al._1992_1,cooper et al._1992_4,1.0,3.5,112_113
cooper et al._1992_152,cooper et al._1992,G3allnew,3,7,cooper et al._1992_2,cooper et al._1992_3,1.5,3.5,122_123
cooper et al._1992_153,cooper et al._1992,G3allnew,3,7,cooper et al._1992_5,cooper et al._1992_11,1.5,3.5,158_159
cooper et al._1992_154,cooper et al._1992,G3allnew,3,7,cooper et al._1992_6,cooper et al._1992_10,1.5,3.5,163_164
cooper et al._1992_155,cooper et al._1992,G3allnew,3,7,cooper et al._1992_7,cooper et al._1992_9,1.5,3.5,117_118
cooper et al._1992_156,cooper et al._1992,G3allnew,3,8,cooper et al._1992_1,cooper et al._1992_10,1.5,3.5,148_149
cooper et al._1992_157,cooper et al._1992,G3allnew,3,8,cooper et al._1992_2,cooper et al._1992_9,1.5,3.5,138_139
cooper et al._1992_158,cooper et al._1992,G3allnew,3,8,cooper et al._1992_3,cooper et al._1992_8,1.5,3.5,133_134
cooper et al._1992_159,cooper et al._1992,G3allnew,3,8,cooper et al._1992_4,cooper et al._1992_7,1.5,3.5,143_144
cooper et al._1992_160,cooper et al._1992,G3allnew,3,8,cooper et al._1992_5,cooper et al._1992_6,1.5,3.5,153_154
cooper et al._1992_161,cooper et al._1992,G3allnew,3,9,cooper et al._1992_1,cooper et al._1992_5,1.5,4.0,113_114
cooper et al._1992_162,cooper et al._1992,G3allnew,3,9,cooper et al._1992_2,cooper et al._1992_4,1.0,3.5,123_124
cooper et al._1992_163,cooper et al._1992,G3allnew,3,9,cooper et al._1992_6,cooper et al._1992_11,1.5,3.5,164_165
cooper et al._1992_164,cooper et al._1992,G3allnew,3,9,cooper et al._1992_7,cooper et al._1992_10,1.5,3.5,118_119
cooper et al._1992_165,cooper et al._1992,G3allnew,3,9,cooper et al._1992_8,cooper et al._1992_9,1.5,3.5,128_129
cooper et al._1992_166,cooper et al._1992,risky,1,1,cooper et al._1992_13,cooper et al._1992_22,1.5,3.5,375_376
cooper et al._1992_167,cooper et al._1992,risky,1,1,cooper et al._1992_14,cooper et al._1992_21,1.5,3.5,365_366
cooper et al._1992_168,cooper et al._1992,risky,1,1,cooper et al._1992_15,cooper et al._1992_20,1.5,3.5,360_361
cooper et al._1992_169,cooper et al._1992,risky,1,1,cooper et al._1992_16,cooper et al._1992_19,1.5,3.5,370_371
cooper et al._1992_170,cooper et al._1992,risky,1,1,cooper et al._1992_17,cooper et al._1992_18,1.5,3.5,380_381
cooper et al._1992_171,cooper et al._1992,risky,1,10,cooper et al._1992_12,cooper et al._1992_22,1.5,3.0,379_380
cooper et al._1992_172,cooper et al._1992,risky,1,10,cooper et al._1992_13,cooper et al._1992_21,1.5,3.5,369_370
cooper et al._1992_173,cooper et al._1992,risky,1,10,cooper et al._1992_14,cooper et al._1992_20,1.5,3.5,359_360
cooper et al._1992_174,cooper et al._1992,risky,1,10,cooper et al._1992_15,cooper et al._1992_19,1.5,3.5,364_365
cooper et al._1992_175,cooper et al._1992,risky,1,10,cooper et al._1992_16,cooper et al._1992_18,1.5,3.5,374_375
cooper et al._1992_176,cooper et al._1992,risky,1,11,cooper et al._1992_12,cooper et al._1992_17,2.0,3.5,334_335
cooper et al._1992_177,cooper et al._1992,risky,1,11,cooper et al._1992_13,cooper et al._1992_16,1.5,3.5,344_345
cooper et al._1992_178,cooper et al._1992,risky,1,11,cooper et al._1992_14,cooper et al._1992_15,1.5,3.5,354_355
cooper et al._1992_179,cooper et al._1992,risky,1,11,cooper et al._1992_18,cooper et al._1992_22,1.5,3.5,339_340
cooper et al._1992_180,cooper et al._1992,risky,1,11,cooper et al._1992_19,cooper et al._1992_21,1.5,3.5,349_350
cooper et al._1992_181,cooper et al._1992,risky,1,2,cooper et al._1992_12,cooper et al._1992_18,1.5,3.5,335_336
cooper et al._1992_182,cooper et al._1992,risky,1,2,cooper et al._1992_13,cooper et al._1992_17,1.5,3.5,340_341
cooper et al._1992_183,cooper et al._1992,risky,1,2,cooper et al._1992_14,cooper et al._1992_16,1.5,3.5,350_351
cooper et al._1992_184,cooper et al._1992,risky,1,2,cooper et al._1992_19,cooper et al._1992_22,1.5,3.5,345_346
cooper et al._1992_185,cooper et al._1992,risky,1,2,cooper et al._1992_20,cooper et al._1992_21,1.5,3.5,355_356
cooper et al._1992_186,cooper et al._1992,risky,1,3,cooper et al._1992_12,cooper et al._1992_13,2.0,3.0,330_331
cooper et al._1992_187,cooper et al._1992,risky,1,3,cooper et al._1992_14,cooper et al._1992_22,1.5,3.5,376_377
cooper et al._1992_188,cooper et al._1992,risky,1,3,cooper et al._1992_15,cooper et al._1992_21,1.5,3.5,366_367
cooper et al._1992_189,cooper et al._1992,risky,1,3,cooper et al._1992_16,cooper et al._1992_20,1.5,3.5,371_372
cooper et al._1992_190,cooper et al._1992,risky,1,3,cooper et al._1992_17,cooper et al._1992_19,1.5,3.5,381_382
cooper et al._1992_191,cooper et al._1992,risky,1,4,cooper et al._1992_12,cooper et al._1992_19,1.5,3.5,346_347
cooper et al._1992_192,cooper et al._1992,risky,1,4,cooper et al._1992_13,cooper et al._1992_18,1.5,3.5,341_342
cooper et al._1992_193,cooper et al._1992,risky,1,4,cooper et al._1992_14,cooper et al._1992_17,1.5,3.5,351_352
cooper et al._1992_194,cooper et al._1992,risky,1,4,cooper et al._1992_15,cooper et al._1992_16,1.5,3.5,361_362
cooper et al._1992_195,cooper et al._1992,risky,1,4,cooper et al._1992_20,cooper et al._1992_22,1.5,3.5,356_357
cooper et al._1992_196,cooper et al._1992,risky,1,5,cooper et al._1992_12,cooper et al._1992_14,1.0,3.5,331_332
cooper et al._1992_197,cooper et al._1992,risky,1,5,cooper et al._1992_15,cooper et al._1992_22,1.5,3.5,377_378
cooper et al._1992_198,cooper et al._1992,risky,1,5,cooper et al._1992_16,cooper et al._1992_21,1.5,3.5,372_373
cooper et al._1992_199,cooper et al._1992,risky,1,5,cooper et al._1992_17,cooper et al._1992_20,1.5,3.5,382_383
cooper et al._1992_200,cooper et al._1992,risky,1,5,cooper et al._1992_18,cooper et al._1992_19,1.5,3.5,336_337
cooper et al._1992_201,cooper et al._1992,risky,1,6,cooper et al._1992_12,cooper et al._1992_20,2.0,3.0,357_358
cooper et al._1992_202,cooper et al._1992,risky,1,6,cooper et al._1992_13,cooper et al._1992_19,1.5,3.5,347_348
cooper et al._1992_203,cooper et al._1992,risky,1,6,cooper et al._1992_14,cooper et al._1992_18,1.5,3.5,352_353
cooper et al._1992_204,cooper et al._1992,risky,1,6,cooper et al._1992_15,cooper et al._1992_17,1.5,3.5,362_363
cooper et al._1992_205,cooper et al._1992,risky,1,6,cooper et al._1992_21,cooper et al._1992_22,2.0,3.5,367_368
cooper et al._1992_206,cooper et al._1992,risky,1,7,cooper et al._1992_12,cooper et al._1992_15,1.0,3.5,332_333
cooper et al._1992_207,cooper et al._1992,risky,1,7,cooper et al._1992_13,cooper et al._1992_14,1.5,3.5,342_343
cooper et al._1992_208,cooper et al._1992,risky,1,7,cooper et al._1992_16,cooper et al._1992_22,1.5,3.5,378_379
cooper et al._1992_209,cooper et al._1992,risky,1,7,cooper et al._1992_17,cooper et al._1992_21,1.5,3.5,383_384
cooper et al._1992_210,cooper et al._1992,risky,1,7,cooper et al._1992_18,cooper et al._1992_20,1.5,3.5,337_338
cooper et al._1992_211,cooper et al._1992,risky,1,8,cooper et al._1992_12,cooper et al._1992_21,1.5,4.0,368_369
cooper et al._1992_212,cooper et al._1992,risky,1,8,cooper et al._1992_13,cooper et al._1992_20,2.0,3.0,358_359
cooper et al._1992_213,cooper et al._1992,risky,1,8,cooper et al._1992_14,cooper et al._1992_19,1.5,3.5,353_354
cooper et al._1992_214,cooper et al._1992,risky,1,8,cooper et al._1992_15,cooper et al._1992_18,1.5,3.5,363_364
cooper et al._1992_215,cooper et al._1992,risky,1,8,cooper et al._1992_16,cooper et al._1992_17,1.5,3.5,373_374
cooper et al._1992_216,cooper et al._1992,risky,1,9,cooper et al._1992_12,cooper et al._1992_16,1.5,3.5,333_334
cooper et al._1992_217,cooper et al._1992,risky,1,9,cooper et al._1992_13,cooper et al._1992_15,1.5,3.5,343_344
cooper et al._1992_218,cooper et al._1992,risky,1,9,cooper et al._1992_17,cooper et al._1992_22,1.5,3.5,384_385
cooper et al._1992_219,cooper et al._1992,risky,1,9,cooper et al._1992_18,cooper et al._1992_21,1.5,4.0,338_339
