match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice,from
Cooper et al._1996_53,Cooper et al._1996,no comm,,11,Cooper et al._1996_20,Cooper et al._1996_39,1,3,219_220
Cooper et al._1996_54,Cooper et al._1996,no comm,,11,Cooper et al._1996_3,Cooper et al._1996_24,1,3,201_202
Cooper et al._1996_55,Cooper et al._1996,no comm,,11,Cooper et al._1996_4,Cooper et al._1996_23,2,3,211_212
Cooper et al._1996_56,Cooper et al._1996,no comm,,11,Cooper et al._1996_5,Cooper et al._1996_26,1,3,202_203
Cooper et al._1996_57,Cooper et al._1996,no comm,,11,Cooper et al._1996_6,Cooper et al._1996_25,1,4,212_213
Cooper et al._1996_58,Cooper et al._1996,no comm,,11,Cooper et al._1996_7,Cooper et al._1996_28,2,3,203_204
Cooper et al._1996_59,Cooper et al._1996,no comm,,11,Cooper et al._1996_8,Cooper et al._1996_27,1,3,213_214
Cooper et al._1996_60,Cooper et al._1996,no comm,,11,Cooper et al._1996_9,Cooper et al._1996_30,1,4,204_205
Cooper et al._1996_61,Cooper et al._1996,no comm,,12,Cooper et al._1996_1,Cooper et al._1996_24,1,3,220_221
Cooper et al._1996_62,Cooper et al._1996,no comm,,12,Cooper et al._1996_10,Cooper et al._1996_27,2,3,233_234
Cooper et al._1996_63,Cooper et al._1996,no comm,,12,Cooper et al._1996_11,Cooper et al._1996_34,2,3,225_226
Cooper et al._1996_64,Cooper et al._1996,no comm,,12,Cooper et al._1996_12,Cooper et al._1996_29,1,3,234_235
Cooper et al._1996_65,Cooper et al._1996,no comm,,12,Cooper et al._1996_13,Cooper et al._1996_36,1,3,226_227
Cooper et al._1996_66,Cooper et al._1996,no comm,,12,Cooper et al._1996_14,Cooper et al._1996_31,1,4,235_236
Cooper et al._1996_67,Cooper et al._1996,no comm,,12,Cooper et al._1996_15,Cooper et al._1996_38,2,3,227_228
Cooper et al._1996_68,Cooper et al._1996,no comm,,12,Cooper et al._1996_16,Cooper et al._1996_33,1,4,236_237
Cooper et al._1996_69,Cooper et al._1996,no comm,,12,Cooper et al._1996_17,Cooper et al._1996_40,2,3,228_229
Cooper et al._1996_70,Cooper et al._1996,no comm,,12,Cooper et al._1996_18,Cooper et al._1996_35,2,4,237_238
Cooper et al._1996_71,Cooper et al._1996,no comm,,12,Cooper et al._1996_2,Cooper et al._1996_19,2,3,229_230
Cooper et al._1996_72,Cooper et al._1996,no comm,,12,Cooper et al._1996_20,Cooper et al._1996_37,1,4,238_239
Cooper et al._1996_73,Cooper et al._1996,no comm,,12,Cooper et al._1996_22,Cooper et al._1996_39,1,3,239_240
Cooper et al._1996_74,Cooper et al._1996,no comm,,12,Cooper et al._1996_3,Cooper et al._1996_26,1,4,221_222
Cooper et al._1996_75,Cooper et al._1996,no comm,,12,Cooper et al._1996_4,Cooper et al._1996_21,1,4,230_231
Cooper et al._1996_76,Cooper et al._1996,no comm,,12,Cooper et al._1996_5,Cooper et al._1996_28,1,3,222_223
Cooper et al._1996_77,Cooper et al._1996,no comm,,12,Cooper et al._1996_6,Cooper et al._1996_23,2,3,231_232
Cooper et al._1996_78,Cooper et al._1996,no comm,,12,Cooper et al._1996_7,Cooper et al._1996_30,2,3,223_224
Cooper et al._1996_79,Cooper et al._1996,no comm,,12,Cooper et al._1996_8,Cooper et al._1996_25,1,3,232_233
Cooper et al._1996_80,Cooper et al._1996,no comm,,12,Cooper et al._1996_9,Cooper et al._1996_32,1,3,224_225
Cooper et al._1996_81,Cooper et al._1996,no comm,,13,Cooper et al._1996_1,Cooper et al._1996_26,1,3,240_241
Cooper et al._1996_82,Cooper et al._1996,no comm,,13,Cooper et al._1996_10,Cooper et al._1996_25,1,3,252_253
Cooper et al._1996_83,Cooper et al._1996,no comm,,13,Cooper et al._1996_11,Cooper et al._1996_36,2,3,245_246
Cooper et al._1996_84,Cooper et al._1996,no comm,,13,Cooper et al._1996_12,Cooper et al._1996_27,1,3,253_254
Cooper et al._1996_85,Cooper et al._1996,no comm,,13,Cooper et al._1996_13,Cooper et al._1996_38,2,4,246_247
Cooper et al._1996_86,Cooper et al._1996,no comm,,13,Cooper et al._1996_14,Cooper et al._1996_29,1,3,254_255
Cooper et al._1996_87,Cooper et al._1996,no comm,,13,Cooper et al._1996_15,Cooper et al._1996_40,1,4,247_248
Cooper et al._1996_88,Cooper et al._1996,no comm,,13,Cooper et al._1996_16,Cooper et al._1996_31,2,4,255_256
Cooper et al._1996_89,Cooper et al._1996,no comm,,13,Cooper et al._1996_18,Cooper et al._1996_33,1,4,256_257
Cooper et al._1996_90,Cooper et al._1996,no comm,,13,Cooper et al._1996_2,Cooper et al._1996_17,2,4,248_249
Cooper et al._1996_91,Cooper et al._1996,no comm,,13,Cooper et al._1996_20,Cooper et al._1996_35,1,3,257_258
Cooper et al._1996_92,Cooper et al._1996,no comm,,13,Cooper et al._1996_22,Cooper et al._1996_37,1,3,258_259
Cooper et al._1996_93,Cooper et al._1996,no comm,,13,Cooper et al._1996_24,Cooper et al._1996_39,1,3,259_260
Cooper et al._1996_94,Cooper et al._1996,no comm,,13,Cooper et al._1996_3,Cooper et al._1996_28,1,3,241_242
Cooper et al._1996_95,Cooper et al._1996,no comm,,13,Cooper et al._1996_4,Cooper et al._1996_19,1,3,249_250
Cooper et al._1996_96,Cooper et al._1996,no comm,,13,Cooper et al._1996_5,Cooper et al._1996_30,1,3,242_243
Cooper et al._1996_97,Cooper et al._1996,no comm,,13,Cooper et al._1996_6,Cooper et al._1996_21,2,3,250_251
Cooper et al._1996_98,Cooper et al._1996,no comm,,13,Cooper et al._1996_7,Cooper et al._1996_32,1,4,243_244
Cooper et al._1996_99,Cooper et al._1996,no comm,,13,Cooper et al._1996_8,Cooper et al._1996_23,2,3,251_252
Cooper et al._1996_100,Cooper et al._1996,no comm,,13,Cooper et al._1996_9,Cooper et al._1996_34,1,3,244_245
Cooper et al._1996_101,Cooper et al._1996,no comm,,14,Cooper et al._1996_1,Cooper et al._1996_28,1,3,260_261
Cooper et al._1996_102,Cooper et al._1996,no comm,,14,Cooper et al._1996_10,Cooper et al._1996_23,1,3,271_272
Cooper et al._1996_103,Cooper et al._1996,no comm,,14,Cooper et al._1996_11,Cooper et al._1996_38,2,3,265_266
Cooper et al._1996_104,Cooper et al._1996,no comm,,14,Cooper et al._1996_12,Cooper et al._1996_25,1,3,272_273
Cooper et al._1996_105,Cooper et al._1996,no comm,,14,Cooper et al._1996_13,Cooper et al._1996_40,2,3,266_267
Cooper et al._1996_106,Cooper et al._1996,no comm,,14,Cooper et al._1996_14,Cooper et al._1996_27,1,3,273_274
Cooper et al._1996_107,Cooper et al._1996,no comm,,14,Cooper et al._1996_16,Cooper et al._1996_29,1,3,274_275
Cooper et al._1996_108,Cooper et al._1996,no comm,,14,Cooper et al._1996_18,Cooper et al._1996_31,1,3,275_276
Cooper et al._1996_109,Cooper et al._1996,no comm,,14,Cooper et al._1996_2,Cooper et al._1996_15,2,3,267_268
Cooper et al._1996_110,Cooper et al._1996,no comm,,14,Cooper et al._1996_20,Cooper et al._1996_33,1,4,276_277
Cooper et al._1996_111,Cooper et al._1996,no comm,,14,Cooper et al._1996_22,Cooper et al._1996_35,1,3,277_278
Cooper et al._1996_112,Cooper et al._1996,no comm,,14,Cooper et al._1996_24,Cooper et al._1996_37,1,3,278_279
Cooper et al._1996_113,Cooper et al._1996,no comm,,14,Cooper et al._1996_26,Cooper et al._1996_39,1,3,279_280
Cooper et al._1996_114,Cooper et al._1996,no comm,,14,Cooper et al._1996_3,Cooper et al._1996_30,1,3,261_262
Cooper et al._1996_115,Cooper et al._1996,no comm,,14,Cooper et al._1996_4,Cooper et al._1996_17,1,3,268_269
Cooper et al._1996_116,Cooper et al._1996,no comm,,14,Cooper et al._1996_5,Cooper et al._1996_32,1,3,262_263
Cooper et al._1996_117,Cooper et al._1996,no comm,,14,Cooper et al._1996_6,Cooper et al._1996_19,1,3,269_270
Cooper et al._1996_118,Cooper et al._1996,no comm,,14,Cooper et al._1996_7,Cooper et al._1996_34,1,3,263_264
Cooper et al._1996_119,Cooper et al._1996,no comm,,14,Cooper et al._1996_8,Cooper et al._1996_21,1,3,270_271
Cooper et al._1996_120,Cooper et al._1996,no comm,,14,Cooper et al._1996_9,Cooper et al._1996_36,1,3,264_265
Cooper et al._1996_121,Cooper et al._1996,no comm,,15,Cooper et al._1996_1,Cooper et al._1996_30,1,4,280_281
Cooper et al._1996_122,Cooper et al._1996,no comm,,15,Cooper et al._1996_10,Cooper et al._1996_21,1,4,290_291
Cooper et al._1996_123,Cooper et al._1996,no comm,,15,Cooper et al._1996_11,Cooper et al._1996_40,1,3,285_286
Cooper et al._1996_124,Cooper et al._1996,no comm,,15,Cooper et al._1996_12,Cooper et al._1996_23,1,3,291_292
Cooper et al._1996_125,Cooper et al._1996,no comm,,15,Cooper et al._1996_14,Cooper et al._1996_25,1,3,292_293
Cooper et al._1996_126,Cooper et al._1996,no comm,,15,Cooper et al._1996_16,Cooper et al._1996_27,1,3,293_294
Cooper et al._1996_127,Cooper et al._1996,no comm,,15,Cooper et al._1996_18,Cooper et al._1996_29,1,3,294_295
Cooper et al._1996_128,Cooper et al._1996,no comm,,15,Cooper et al._1996_2,Cooper et al._1996_13,2,4,286_287
Cooper et al._1996_129,Cooper et al._1996,no comm,,15,Cooper et al._1996_20,Cooper et al._1996_31,1,3,295_296
Cooper et al._1996_130,Cooper et al._1996,no comm,,15,Cooper et al._1996_22,Cooper et al._1996_33,1,3,296_297
Cooper et al._1996_131,Cooper et al._1996,no comm,,15,Cooper et al._1996_24,Cooper et al._1996_35,1,3,297_298
Cooper et al._1996_132,Cooper et al._1996,no comm,,15,Cooper et al._1996_26,Cooper et al._1996_37,1,3,298_299
Cooper et al._1996_133,Cooper et al._1996,no comm,,15,Cooper et al._1996_28,Cooper et al._1996_39,1,4,299_300
Cooper et al._1996_134,Cooper et al._1996,no comm,,15,Cooper et al._1996_3,Cooper et al._1996_32,2,3,281_282
Cooper et al._1996_135,Cooper et al._1996,no comm,,15,Cooper et al._1996_4,Cooper et al._1996_15,2,3,287_288
Cooper et al._1996_136,Cooper et al._1996,no comm,,15,Cooper et al._1996_5,Cooper et al._1996_34,1,3,282_283
Cooper et al._1996_137,Cooper et al._1996,no comm,,15,Cooper et al._1996_6,Cooper et al._1996_17,1,3,288_289
Cooper et al._1996_138,Cooper et al._1996,no comm,,15,Cooper et al._1996_7,Cooper et al._1996_36,1,3,283_284
Cooper et al._1996_139,Cooper et al._1996,no comm,,15,Cooper et al._1996_8,Cooper et al._1996_19,1,3,289_290
Cooper et al._1996_140,Cooper et al._1996,no comm,,15,Cooper et al._1996_9,Cooper et al._1996_38,1,4,284_285
Cooper et al._1996_141,Cooper et al._1996,no comm,,16,Cooper et al._1996_1,Cooper et al._1996_32,2,3,300_301
Cooper et al._1996_142,Cooper et al._1996,no comm,,16,Cooper et al._1996_10,Cooper et al._1996_19,1,3,309_310
Cooper et al._1996_143,Cooper et al._1996,no comm,,16,Cooper et al._1996_12,Cooper et al._1996_21,1,4,310_311
Cooper et al._1996_144,Cooper et al._1996,no comm,,16,Cooper et al._1996_14,Cooper et al._1996_23,1,3,311_312
Cooper et al._1996_145,Cooper et al._1996,no comm,,16,Cooper et al._1996_16,Cooper et al._1996_25,1,3,312_313
Cooper et al._1996_146,Cooper et al._1996,no comm,,16,Cooper et al._1996_18,Cooper et al._1996_27,1,3,313_314
Cooper et al._1996_147,Cooper et al._1996,no comm,,16,Cooper et al._1996_2,Cooper et al._1996_11,1,3,305_306
Cooper et al._1996_148,Cooper et al._1996,no comm,,16,Cooper et al._1996_20,Cooper et al._1996_29,1,3,314_315
Cooper et al._1996_149,Cooper et al._1996,no comm,,16,Cooper et al._1996_22,Cooper et al._1996_31,2,4,315_316
Cooper et al._1996_150,Cooper et al._1996,no comm,,16,Cooper et al._1996_24,Cooper et al._1996_33,1,3,316_317
Cooper et al._1996_151,Cooper et al._1996,no comm,,16,Cooper et al._1996_26,Cooper et al._1996_35,1,4,317_318
Cooper et al._1996_152,Cooper et al._1996,no comm,,16,Cooper et al._1996_28,Cooper et al._1996_37,1,3,318_319
Cooper et al._1996_153,Cooper et al._1996,no comm,,16,Cooper et al._1996_3,Cooper et al._1996_34,1,4,301_302
Cooper et al._1996_154,Cooper et al._1996,no comm,,16,Cooper et al._1996_30,Cooper et al._1996_39,2,3,319_320
Cooper et al._1996_155,Cooper et al._1996,no comm,,16,Cooper et al._1996_4,Cooper et al._1996_13,1,3,306_307
Cooper et al._1996_156,Cooper et al._1996,no comm,,16,Cooper et al._1996_5,Cooper et al._1996_36,1,3,302_303
Cooper et al._1996_157,Cooper et al._1996,no comm,,16,Cooper et al._1996_6,Cooper et al._1996_15,1,3,307_308
Cooper et al._1996_158,Cooper et al._1996,no comm,,16,Cooper et al._1996_7,Cooper et al._1996_38,2,4,303_304
Cooper et al._1996_159,Cooper et al._1996,no comm,,16,Cooper et al._1996_8,Cooper et al._1996_17,1,4,308_309
Cooper et al._1996_160,Cooper et al._1996,no comm,,16,Cooper et al._1996_9,Cooper et al._1996_40,1,3,304_305
Cooper et al._1996_161,Cooper et al._1996,no comm,,17,Cooper et al._1996_1,Cooper et al._1996_34,1,3,320_321
Cooper et al._1996_162,Cooper et al._1996,no comm,,17,Cooper et al._1996_10,Cooper et al._1996_17,1,3,328_329
Cooper et al._1996_163,Cooper et al._1996,no comm,,17,Cooper et al._1996_12,Cooper et al._1996_19,1,3,329_330
Cooper et al._1996_164,Cooper et al._1996,no comm,,17,Cooper et al._1996_14,Cooper et al._1996_21,1,3,330_331
Cooper et al._1996_165,Cooper et al._1996,no comm,,17,Cooper et al._1996_16,Cooper et al._1996_23,2,4,331_332
Cooper et al._1996_166,Cooper et al._1996,no comm,,17,Cooper et al._1996_18,Cooper et al._1996_25,1,3,332_333
Cooper et al._1996_167,Cooper et al._1996,no comm,,17,Cooper et al._1996_2,Cooper et al._1996_9,1,3,324_325
Cooper et al._1996_168,Cooper et al._1996,no comm,,17,Cooper et al._1996_20,Cooper et al._1996_27,1,4,333_334
Cooper et al._1996_169,Cooper et al._1996,no comm,,17,Cooper et al._1996_22,Cooper et al._1996_29,1,4,334_335
Cooper et al._1996_170,Cooper et al._1996,no comm,,17,Cooper et al._1996_24,Cooper et al._1996_31,2,3,335_336
Cooper et al._1996_171,Cooper et al._1996,no comm,,17,Cooper et al._1996_26,Cooper et al._1996_33,1,3,336_337
Cooper et al._1996_172,Cooper et al._1996,no comm,,17,Cooper et al._1996_28,Cooper et al._1996_35,1,3,337_338
Cooper et al._1996_173,Cooper et al._1996,no comm,,17,Cooper et al._1996_3,Cooper et al._1996_36,1,4,321_322
Cooper et al._1996_174,Cooper et al._1996,no comm,,17,Cooper et al._1996_30,Cooper et al._1996_37,2,3,338_339
Cooper et al._1996_175,Cooper et al._1996,no comm,,17,Cooper et al._1996_32,Cooper et al._1996_39,1,3,339_340
Cooper et al._1996_176,Cooper et al._1996,no comm,,17,Cooper et al._1996_4,Cooper et al._1996_11,1,3,325_326
Cooper et al._1996_177,Cooper et al._1996,no comm,,17,Cooper et al._1996_5,Cooper et al._1996_38,1,4,322_323
Cooper et al._1996_178,Cooper et al._1996,no comm,,17,Cooper et al._1996_6,Cooper et al._1996_13,1,3,326_327
Cooper et al._1996_179,Cooper et al._1996,no comm,,17,Cooper et al._1996_7,Cooper et al._1996_40,1,4,323_324
Cooper et al._1996_180,Cooper et al._1996,no comm,,17,Cooper et al._1996_8,Cooper et al._1996_15,1,3,327_328
Cooper et al._1996_181,Cooper et al._1996,no comm,,18,Cooper et al._1996_1,Cooper et al._1996_36,2,3,340_341
Cooper et al._1996_182,Cooper et al._1996,no comm,,18,Cooper et al._1996_10,Cooper et al._1996_15,1,3,347_348
Cooper et al._1996_183,Cooper et al._1996,no comm,,18,Cooper et al._1996_12,Cooper et al._1996_17,1,3,348_349
Cooper et al._1996_184,Cooper et al._1996,no comm,,18,Cooper et al._1996_14,Cooper et al._1996_19,1,3,349_350
Cooper et al._1996_185,Cooper et al._1996,no comm,,18,Cooper et al._1996_16,Cooper et al._1996_21,1,3,350_351
Cooper et al._1996_186,Cooper et al._1996,no comm,,18,Cooper et al._1996_18,Cooper et al._1996_23,1,3,351_352
Cooper et al._1996_187,Cooper et al._1996,no comm,,18,Cooper et al._1996_2,Cooper et al._1996_7,2,4,343_344
Cooper et al._1996_188,Cooper et al._1996,no comm,,18,Cooper et al._1996_20,Cooper et al._1996_25,1,3,352_353
Cooper et al._1996_189,Cooper et al._1996,no comm,,18,Cooper et al._1996_22,Cooper et al._1996_27,1,3,353_354
Cooper et al._1996_190,Cooper et al._1996,no comm,,18,Cooper et al._1996_24,Cooper et al._1996_29,1,3,354_355
Cooper et al._1996_191,Cooper et al._1996,no comm,,18,Cooper et al._1996_26,Cooper et al._1996_31,1,4,355_356
Cooper et al._1996_192,Cooper et al._1996,no comm,,18,Cooper et al._1996_28,Cooper et al._1996_33,1,3,356_357
Cooper et al._1996_193,Cooper et al._1996,no comm,,18,Cooper et al._1996_3,Cooper et al._1996_38,2,4,341_342
Cooper et al._1996_194,Cooper et al._1996,no comm,,18,Cooper et al._1996_30,Cooper et al._1996_35,1,3,357_358
Cooper et al._1996_195,Cooper et al._1996,no comm,,18,Cooper et al._1996_32,Cooper et al._1996_37,2,3,358_359
Cooper et al._1996_196,Cooper et al._1996,no comm,,18,Cooper et al._1996_34,Cooper et al._1996_39,1,3,359_360
Cooper et al._1996_197,Cooper et al._1996,no comm,,18,Cooper et al._1996_4,Cooper et al._1996_9,1,3,344_345
Cooper et al._1996_198,Cooper et al._1996,no comm,,18,Cooper et al._1996_5,Cooper et al._1996_40,1,3,342_343
Cooper et al._1996_199,Cooper et al._1996,no comm,,18,Cooper et al._1996_6,Cooper et al._1996_11,1,3,345_346
Cooper et al._1996_200,Cooper et al._1996,no comm,,18,Cooper et al._1996_8,Cooper et al._1996_13,1,3,346_347
Cooper et al._1996_201,Cooper et al._1996,no comm,,19,Cooper et al._1996_1,Cooper et al._1996_38,1,4,360_361
Cooper et al._1996_202,Cooper et al._1996,no comm,,19,Cooper et al._1996_10,Cooper et al._1996_13,2,3,366_367
Cooper et al._1996_203,Cooper et al._1996,no comm,,19,Cooper et al._1996_12,Cooper et al._1996_15,1,3,367_368
Cooper et al._1996_204,Cooper et al._1996,no comm,,19,Cooper et al._1996_14,Cooper et al._1996_17,2,3,368_369
Cooper et al._1996_205,Cooper et al._1996,no comm,,19,Cooper et al._1996_16,Cooper et al._1996_19,1,3,369_370
Cooper et al._1996_206,Cooper et al._1996,no comm,,19,Cooper et al._1996_18,Cooper et al._1996_21,2,3,370_371
Cooper et al._1996_207,Cooper et al._1996,no comm,,19,Cooper et al._1996_2,Cooper et al._1996_5,1,4,362_363
Cooper et al._1996_208,Cooper et al._1996,no comm,,19,Cooper et al._1996_20,Cooper et al._1996_23,1,3,371_372
Cooper et al._1996_209,Cooper et al._1996,no comm,,19,Cooper et al._1996_22,Cooper et al._1996_25,1,3,372_373
Cooper et al._1996_210,Cooper et al._1996,no comm,,19,Cooper et al._1996_24,Cooper et al._1996_27,1,3,373_374
Cooper et al._1996_211,Cooper et al._1996,no comm,,19,Cooper et al._1996_26,Cooper et al._1996_29,1,3,374_375
Cooper et al._1996_212,Cooper et al._1996,no comm,,19,Cooper et al._1996_28,Cooper et al._1996_31,2,3,375_376
Cooper et al._1996_213,Cooper et al._1996,no comm,,19,Cooper et al._1996_3,Cooper et al._1996_40,2,3,361_362
Cooper et al._1996_214,Cooper et al._1996,no comm,,19,Cooper et al._1996_30,Cooper et al._1996_33,1,3,376_377
Cooper et al._1996_215,Cooper et al._1996,no comm,,19,Cooper et al._1996_32,Cooper et al._1996_35,1,3,377_378
Cooper et al._1996_216,Cooper et al._1996,no comm,,19,Cooper et al._1996_34,Cooper et al._1996_37,1,3,378_379
Cooper et al._1996_217,Cooper et al._1996,no comm,,19,Cooper et al._1996_36,Cooper et al._1996_39,1,3,379_380
Cooper et al._1996_218,Cooper et al._1996,no comm,,19,Cooper et al._1996_4,Cooper et al._1996_7,1,3,363_364
Cooper et al._1996_219,Cooper et al._1996,no comm,,19,Cooper et al._1996_6,Cooper et al._1996_9,1,3,364_365
Cooper et al._1996_220,Cooper et al._1996,no comm,,19,Cooper et al._1996_8,Cooper et al._1996_11,2,3,365_366
Cooper et al._1996_221,Cooper et al._1996,no comm,,2,Cooper et al._1996_1,Cooper et al._1996_4,2,4,20_21
Cooper et al._1996_222,Cooper et al._1996,no comm,,2,Cooper et al._1996_11,Cooper et al._1996_14,1,3,25_26
Cooper et al._1996_223,Cooper et al._1996,no comm,,2,Cooper et al._1996_13,Cooper et al._1996_16,2,4,26_27
Cooper et al._1996_224,Cooper et al._1996,no comm,,2,Cooper et al._1996_15,Cooper et al._1996_18,2,3,27_28
Cooper et al._1996_225,Cooper et al._1996,no comm,,2,Cooper et al._1996_17,Cooper et al._1996_20,1,3,28_29
Cooper et al._1996_226,Cooper et al._1996,no comm,,2,Cooper et al._1996_19,Cooper et al._1996_22,2,3,29_30
Cooper et al._1996_227,Cooper et al._1996,no comm,,2,Cooper et al._1996_2,Cooper et al._1996_39,2,3,39_40
Cooper et al._1996_228,Cooper et al._1996,no comm,,2,Cooper et al._1996_21,Cooper et al._1996_24,2,3,30_31
