match_id,dataset_id,treatment,session,round,player_1_id,player_2_id,player_1_choice,player_2_choice,from
clark et al._2001_189,clark et al._2001,1,13,8,clark et al._2001_8,clark et al._2001_14,1,3,237_238
clark et al._2001_190,clark et al._2001,1,13,8,clark et al._2001_9,clark et al._2001_20,1,3,297_298
clark et al._2001_191,clark et al._2001,1,13,9,clark et al._2001_1,clark et al._2001_3,1,3,208_209
clark et al._2001_192,clark et al._2001,1,13,9,clark et al._2001_10,clark et al._2001_20,1,3,298_299
clark et al._2001_193,clark et al._2001,1,13,9,clark et al._2001_11,clark et al._2001_16,1,3,258_259
clark et al._2001_194,clark et al._2001,1,13,9,clark et al._2001_2,clark et al._2001_14,2,3,238_239
clark et al._2001_195,clark et al._2001,1,13,9,clark et al._2001_4,clark et al._2001_12,1,3,218_219
clark et al._2001_196,clark et al._2001,1,13,9,clark et al._2001_5,clark et al._2001_15,2,3,248_249
clark et al._2001_197,clark et al._2001,1,13,9,clark et al._2001_6,clark et al._2001_17,1,3,268_269
clark et al._2001_198,clark et al._2001,1,13,9,clark et al._2001_7,clark et al._2001_18,1,3,278_279
clark et al._2001_199,clark et al._2001,1,13,9,clark et al._2001_8,clark et al._2001_13,1,3,228_229
clark et al._2001_200,clark et al._2001,1,13,9,clark et al._2001_9,clark et al._2001_19,1,3,288_289
clark et al._2001_201,clark et al._2001,2,14,1,clark et al._2001_21,clark et al._2001_31,2,3,600_601
clark et al._2001_202,clark et al._2001,2,14,1,clark et al._2001_22,clark et al._2001_36,1,4,650_651
clark et al._2001_203,clark et al._2001,2,14,1,clark et al._2001_23,clark et al._2001_38,1,3,670_671
clark et al._2001_204,clark et al._2001,2,14,1,clark et al._2001_24,clark et al._2001_37,1,3,660_661
clark et al._2001_205,clark et al._2001,2,14,1,clark et al._2001_25,clark et al._2001_33,1,4,620_621
clark et al._2001_206,clark et al._2001,2,14,1,clark et al._2001_26,clark et al._2001_39,1,4,680_681
clark et al._2001_207,clark et al._2001,2,14,1,clark et al._2001_27,clark et al._2001_40,2,3,690_691
clark et al._2001_208,clark et al._2001,2,14,1,clark et al._2001_28,clark et al._2001_32,2,4,610_611
clark et al._2001_209,clark et al._2001,2,14,1,clark et al._2001_29,clark et al._2001_35,2,3,640_641
clark et al._2001_210,clark et al._2001,2,14,1,clark et al._2001_30,clark et al._2001_34,1,3,630_631
clark et al._2001_211,clark et al._2001,2,14,10,clark et al._2001_21,clark et al._2001_27,1,3,609_610
clark et al._2001_212,clark et al._2001,2,14,10,clark et al._2001_22,clark et al._2001_37,1,3,669_670
clark et al._2001_213,clark et al._2001,2,14,10,clark et al._2001_23,clark et al._2001_39,1,3,689_690
clark et al._2001_214,clark et al._2001,2,14,10,clark et al._2001_24,clark et al._2001_38,1,3,679_680
clark et al._2001_215,clark et al._2001,2,14,10,clark et al._2001_25,clark et al._2001_34,1,3,639_640
clark et al._2001_216,clark et al._2001,2,14,10,clark et al._2001_26,clark et al._2001_40,2,3,699_700
clark et al._2001_217,clark et al._2001,2,14,10,clark et al._2001_28,clark et al._2001_33,2,3,629_630
clark et al._2001_218,clark et al._2001,2,14,10,clark et al._2001_29,clark et al._2001_36,1,3,659_660
clark et al._2001_219,clark et al._2001,2,14,10,clark et al._2001_30,clark et al._2001_35,1,3,649_650
clark et al._2001_220,clark et al._2001,2,14,10,clark et al._2001_31,clark et al._2001_32,1,3,619_620
clark et al._2001_221,clark et al._2001,2,14,2,clark et al._2001_21,clark et al._2001_28,1,3,601_602
clark et al._2001_222,clark et al._2001,2,14,2,clark et al._2001_22,clark et al._2001_35,1,4,641_642
clark et al._2001_223,clark et al._2001,2,14,2,clark et al._2001_23,clark et al._2001_37,2,3,661_662
clark et al._2001_224,clark et al._2001,2,14,2,clark et al._2001_24,clark et al._2001_36,1,3,651_652
clark et al._2001_225,clark et al._2001,2,14,2,clark et al._2001_25,clark et al._2001_32,2,3,611_612
clark et al._2001_226,clark et al._2001,2,14,2,clark et al._2001_26,clark et al._2001_38,1,3,671_672
clark et al._2001_227,clark et al._2001,2,14,2,clark et al._2001_27,clark et al._2001_39,1,3,681_682
clark et al._2001_228,clark et al._2001,2,14,2,clark et al._2001_29,clark et al._2001_34,1,3,631_632
clark et al._2001_229,clark et al._2001,2,14,2,clark et al._2001_30,clark et al._2001_33,1,3,621_622
clark et al._2001_230,clark et al._2001,2,14,2,clark et al._2001_31,clark et al._2001_40,1,3,691_692
clark et al._2001_231,clark et al._2001,2,14,3,clark et al._2001_21,clark et al._2001_25,1,4,602_603
clark et al._2001_232,clark et al._2001,2,14,3,clark et al._2001_22,clark et al._2001_34,1,3,632_633
clark et al._2001_233,clark et al._2001,2,14,3,clark et al._2001_23,clark et al._2001_36,1,3,652_653
clark et al._2001_234,clark et al._2001,2,14,3,clark et al._2001_24,clark et al._2001_35,1,3,642_643
clark et al._2001_235,clark et al._2001,2,14,3,clark et al._2001_26,clark et al._2001_37,2,3,662_663
clark et al._2001_236,clark et al._2001,2,14,3,clark et al._2001_27,clark et al._2001_38,1,3,672_673
clark et al._2001_237,clark et al._2001,2,14,3,clark et al._2001_28,clark et al._2001_40,1,3,692_693
clark et al._2001_238,clark et al._2001,2,14,3,clark et al._2001_29,clark et al._2001_33,2,4,622_623
clark et al._2001_239,clark et al._2001,2,14,3,clark et al._2001_30,clark et al._2001_32,2,3,612_613
clark et al._2001_240,clark et al._2001,2,14,3,clark et al._2001_31,clark et al._2001_39,1,3,682_683
clark et al._2001_241,clark et al._2001,2,14,4,clark et al._2001_21,clark et al._2001_30,1,4,603_604
clark et al._2001_242,clark et al._2001,2,14,4,clark et al._2001_22,clark et al._2001_33,1,3,623_624
clark et al._2001_243,clark et al._2001,2,14,4,clark et al._2001_23,clark et al._2001_35,1,3,643_644
clark et al._2001_244,clark et al._2001,2,14,4,clark et al._2001_24,clark et al._2001_34,1,3,633_634
clark et al._2001_245,clark et al._2001,2,14,4,clark et al._2001_25,clark et al._2001_40,1,4,693_694
clark et al._2001_246,clark et al._2001,2,14,4,clark et al._2001_26,clark et al._2001_36,1,3,653_654
clark et al._2001_247,clark et al._2001,2,14,4,clark et al._2001_27,clark et al._2001_37,1,3,663_664
clark et al._2001_248,clark et al._2001,2,14,4,clark et al._2001_28,clark et al._2001_39,1,3,683_684
clark et al._2001_249,clark et al._2001,2,14,4,clark et al._2001_29,clark et al._2001_32,1,3,613_614
clark et al._2001_250,clark et al._2001,2,14,4,clark et al._2001_31,clark et al._2001_38,1,3,673_674
clark et al._2001_251,clark et al._2001,2,14,5,clark et al._2001_21,clark et al._2001_29,1,3,604_605
clark et al._2001_252,clark et al._2001,2,14,5,clark et al._2001_22,clark et al._2001_32,2,3,614_615
clark et al._2001_253,clark et al._2001,2,14,5,clark et al._2001_23,clark et al._2001_34,1,3,634_635
clark et al._2001_254,clark et al._2001,2,14,5,clark et al._2001_24,clark et al._2001_33,2,3,624_625
clark et al._2001_255,clark et al._2001,2,14,5,clark et al._2001_25,clark et al._2001_39,1,3,684_685
clark et al._2001_256,clark et al._2001,2,14,5,clark et al._2001_26,clark et al._2001_35,1,3,644_645
clark et al._2001_257,clark et al._2001,2,14,5,clark et al._2001_27,clark et al._2001_36,1,3,654_655
clark et al._2001_258,clark et al._2001,2,14,5,clark et al._2001_28,clark et al._2001_38,1,3,674_675
clark et al._2001_259,clark et al._2001,2,14,5,clark et al._2001_30,clark et al._2001_40,1,3,694_695
clark et al._2001_260,clark et al._2001,2,14,5,clark et al._2001_31,clark et al._2001_37,1,3,664_665
clark et al._2001_261,clark et al._2001,2,14,6,clark et al._2001_21,clark et al._2001_22,1,3,605_606
clark et al._2001_262,clark et al._2001,2,14,6,clark et al._2001_23,clark et al._2001_33,2,3,625_626
clark et al._2001_263,clark et al._2001,2,14,6,clark et al._2001_24,clark et al._2001_32,1,3,615_616
clark et al._2001_264,clark et al._2001,2,14,6,clark et al._2001_25,clark et al._2001_38,1,3,675_676
clark et al._2001_265,clark et al._2001,2,14,6,clark et al._2001_26,clark et al._2001_34,1,3,635_636
clark et al._2001_266,clark et al._2001,2,14,6,clark et al._2001_27,clark et al._2001_35,1,3,645_646
clark et al._2001_267,clark et al._2001,2,14,6,clark et al._2001_28,clark et al._2001_37,1,3,665_666
